idTransaccion,cuentaOrigen,cliente,tipo,monto,fecha,hora,estado
TX-005454,001-741505,Elena Vargas,Transferencia,14986.43,2026-06-29,04:59:34,Pendiente
TX-005455,001-868019,Sofia Rojas,Retiro,5031.82,2026-06-18,00:52:29,Anulada
TX-005456,006-253760,Camila Ruiz,Retiro,4083.73,2026-06-05,05:35:11,Observada
TX-005457,006-228106,Maria Soto,Deposito,10624.27,2026-03-19,17:07:12,Observada
TX-005458,001-164853,Fernando Diaz,Deposito,12610.03,2026-12-08,15:46:45,Rechazada
TX-005459,007-858466,Elena Vargas,PagoServicio,9011.18,2026-03-23,02:46:20,Rechazada
TX-005460,003-616493,Sofia Rojas,Retiro,3264.32,2026-04-11,03:32:27,Rechazada
TX-005461,003-658671,Pedro Castillo,PagoServicio,2398.52,2026-10-27,08:10:22,Anulada
TX-005462,004-587958,Maria Soto,Retiro,7464.41,2026-03-10,15:05:33,Rechazada
TX-005463,006-887391,Diego Flores,Retiro,1539.09,2026-04-01,12:26:27,Rechazada
TX-005464,008-964605,Rosa Herrera,Transferencia,113.52,2026-09-27,02:32:30,Anulada
TX-005465,005-249500,Camila Ruiz,Retiro,3772.24,2026-12-15,00:23:53,Aprobada
TX-005466,004-879158,Jorge Medina,Transferencia,4013.80,2026-03-16,05:03:48,Rechazada
TX-005467,004-815967,Luis Ramos,Retiro,8005.29,2026-05-23,13:56:24,Observada
TX-005468,002-234094,Pedro Castillo,PagoServicio,13363.87,2026-09-01,02:09:16,Aprobada
TX-005469,005-587315,Carlos Perez,PagoServicio,1524.40,2026-07-23,09:50:30,Pendiente
TX-005470,002-600714,Sofia Rojas,PagoServicio,8109.90,2026-12-14,01:22:44,Observada
TX-005471,005-487479,Miguel Castro,Deposito,4614.38,2026-10-10,16:34:46,Rechazada
TX-005472,002-485508,Jorge Medina,Retiro,6958.88,2026-09-17,16:53:46,Rechazada
TX-005473,007-403421,Ana Torres,Deposito,3101.82,2026-02-26,11:52:29,Observada
TX-005474,004-779155,Diego Flores,PagoServicio,7840.70,2026-05-21,20:13:54,Anulada
TX-005475,004-375853,Fernando Diaz,Retiro,7897.33,2026-08-04,23:09:33,Rechazada
TX-005476,001-331681,Diego Flores,PagoServicio,9208.00,2026-08-24,19:24:35,Observada
TX-005477,009-328267,Camila Ruiz,Retiro,1213.74,2026-05-25,14:02:08,Aprobada
TX-005478,004-272994,Luis Ramos,Deposito,11365.84,2026-11-17,02:47:54,Observada
TX-005479,006-936625,Pedro Castillo,Transferencia,10217.22,2026-10-10,12:38:40,Aprobada
TX-005480,003-447730,Ana Torres,PagoServicio,6544.32,2026-12-07,13:46:30,Anulada
TX-005481,007-768882,Camila Ruiz,Transferencia,6055.05,2026-06-27,18:28:14,Rechazada
TX-005482,005-618219,Sofia Rojas,PagoServicio,1413.37,2026-04-26,16:05:51,Anulada
TX-005483,009-549379,Carlos Perez,Retiro,8397.11,2026-05-20,04:17:45,Anulada
TX-005484,002-866208,Ana Torres,Retiro,7920.78,2026-03-13,22:10:30,Pendiente
TX-005485,003-998122,Jorge Medina,PagoServicio,2541.76,2026-02-10,01:33:08,Pendiente
TX-005486,006-693472,Rosa Herrera,PagoServicio,3637.78,2026-09-20,22:08:25,Observada
TX-005487,005-315899,Diego Flores,PagoServicio,3425.50,2026-08-23,11:03:15,Pendiente
TX-005488,006-725448,Lucia Vega,Transferencia,3023.93,2026-08-07,14:26:32,Pendiente
TX-005489,006-926147,Fernando Diaz,Deposito,6227.22,2026-06-19,02:57:55,Pendiente
TX-005490,004-178104,Jorge Medina,Transferencia,7708.08,2026-03-26,08:27:17,Aprobada
TX-005491,001-256884,Fernando Diaz,Transferencia,245.35,2026-02-26,21:12:43,Observada
TX-005492,004-498636,Camila Ruiz,PagoServicio,3329.50,2026-10-16,12:22:36,Rechazada
TX-005493,006-871574,Sofia Rojas,PagoServicio,3081.27,2026-10-01,14:12:01,Rechazada
TX-005494,003-865160,Carlos Perez,Deposito,13772.68,2026-06-25,13:06:32,Pendiente
TX-005495,004-727456,Luis Ramos,PagoServicio,10016.30,2026-01-02,23:25:38,Aprobada
TX-005496,002-135006,Diego Flores,Transferencia,4542.43,2026-07-21,17:08:01,Observada
TX-005497,007-854972,Fernando Diaz,Transferencia,11219.37,2026-03-22,17:30:50,Rechazada
TX-005498,007-424578,Lucia Vega,PagoServicio,11605.51,2026-08-05,13:23:58,Anulada
TX-005499,004-796751,Jorge Medina,Deposito,9214.43,2026-09-02,16:57:58,Pendiente
TX-005500,002-607871,Sofia Rojas,Transferencia,11805.51,2026-08-28,08:53:31,Aprobada
TX-005501,004-619725,Luis Ramos,PagoServicio,4396.61,2026-12-31,04:05:26,Pendiente
TX-005502,009-212661,Ana Torres,Deposito,5257.54,2026-07-10,14:58:58,Rechazada
TX-005503,005-538794,Sofia Rojas,Deposito,3831.57,2026-07-11,18:09:14,Rechazada
TX-005504,004-665771,Jorge Medina,Transferencia,11165.56,2026-11-02,09:35:04,Pendiente
TX-005505,003-625518,Diego Flores,Transferencia,9891.12,2026-06-01,01:39:34,Observada
TX-005506,006-192144,Valeria Leon,Retiro,6643.11,2026-11-07,05:47:57,Pendiente
TX-005507,008-564039,Luis Ramos,Retiro,14650.20,2026-04-17,04:38:07,Rechazada
TX-005508,005-471993,Ana Torres,PagoServicio,7626.59,2026-08-29,09:12:54,Rechazada
TX-005509,009-142547,Sofia Rojas,Retiro,11206.13,2026-01-23,10:20:31,Rechazada
TX-005510,004-147268,Valeria Leon,PagoServicio,4213.48,2026-11-08,13:11:11,Anulada
TX-005511,003-378100,Elena Vargas,Retiro,4479.57,2026-12-06,18:20:11,Rechazada
TX-005512,006-363334,Valeria Leon,PagoServicio,8927.02,2026-03-10,15:56:01,Aprobada
TX-005513,003-960092,Luis Ramos,Deposito,5839.25,2026-11-16,10:40:15,Rechazada
TX-005514,009-573823,Luis Ramos,Transferencia,7821.48,2026-01-18,11:29:39,Rechazada
TX-005515,006-425416,Sofia Rojas,Deposito,5732.59,2026-01-01,06:26:51,Pendiente
TX-005516,001-322232,Jorge Medina,PagoServicio,3900.76,2026-04-18,06:24:50,Observada
TX-005517,007-870341,Elena Vargas,Transferencia,9859.53,2026-12-09,06:41:29,Aprobada
TX-005518,007-185001,Maria Soto,Retiro,1745.73,2026-05-12,06:39:38,Aprobada
TX-005519,004-862340,Diego Flores,PagoServicio,10484.30,2026-05-17,08:56:06,Anulada
TX-005520,007-844657,Valeria Leon,Transferencia,9580.72,2026-12-17,16:01:06,Aprobada
TX-005521,001-926098,Miguel Castro,Deposito,1848.12,2026-07-22,09:19:08,Anulada
TX-005522,004-325294,Carlos Perez,Deposito,1974.02,2026-07-31,04:39:30,Observada
TX-005523,007-101331,Luis Ramos,Retiro,7739.22,2026-05-03,14:06:11,Aprobada
TX-005524,001-275479,Diego Flores,Deposito,11783.21,2026-07-07,03:49:23,Rechazada
TX-005525,009-112123,Luis Ramos,Transferencia,1038.01,2026-11-29,06:27:50,Pendiente
TX-005526,006-997738,Jorge Medina,Transferencia,14447.00,2026-02-05,23:29:29,Pendiente
TX-005527,009-157460,Sofia Rojas,Transferencia,8970.08,2026-08-24,23:06:25,Anulada
TX-005528,002-298907,Elena Vargas,PagoServicio,9385.83,2026-10-09,04:23:12,Pendiente
TX-005529,001-473546,Pedro Castillo,Transferencia,8638.05,2026-09-18,22:01:48,Anulada
TX-005530,004-973793,Elena Vargas,PagoServicio,7988.50,2026-02-01,15:29:06,Anulada
TX-005531,007-933569,Camila Ruiz,PagoServicio,1161.28,2026-01-04,00:34:42,Anulada
TX-005532,001-773196,Lucia Vega,Retiro,8965.71,2026-03-21,05:29:14,Rechazada
TX-005533,009-850139,Rosa Herrera,Deposito,268.92,2026-12-23,16:11:34,Aprobada
TX-005534,007-187796,Maria Soto,Retiro,3120.96,2026-02-24,13:31:43,Aprobada
TX-005535,004-393023,Diego Flores,Deposito,2456.27,2026-02-22,08:08:21,Aprobada
TX-005536,005-143357,Camila Ruiz,Transferencia,14155.60,2026-11-18,02:44:32,Rechazada
TX-005537,008-809070,Luis Ramos,PagoServicio,7445.44,2026-07-22,18:47:36,Anulada
TX-005538,006-504075,Maria Soto,PagoServicio,3830.75,2026-01-03,16:21:35,Observada
TX-005539,007-211376,Luis Ramos,Retiro,13577.68,2026-11-03,09:56:59,Rechazada
TX-005540,001-781224,Carlos Perez,Transferencia,14920.21,2026-08-18,20:59:30,Pendiente
TX-005541,002-550181,Pedro Castillo,PagoServicio,10109.88,2026-03-07,06:02:39,Aprobada
TX-005542,002-681296,Sofia Rojas,Transferencia,12473.62,2026-01-25,15:36:19,Anulada
TX-005543,002-227337,Camila Ruiz,Retiro,12953.56,2026-10-03,21:55:34,Rechazada
TX-005544,004-305171,Ana Torres,Retiro,4874.95,2026-08-15,16:37:55,Anulada
TX-005545,008-709022,Fernando Diaz,Retiro,902.92,2026-11-03,00:58:34,Rechazada
TX-005546,004-220609,Rosa Herrera,Deposito,12241.75,2026-05-13,08:53:34,Anulada
TX-005547,007-681929,Camila Ruiz,Transferencia,12688.82,2026-12-09,07:55:30,Anulada
TX-005548,007-764027,Luis Ramos,PagoServicio,12904.07,2026-01-19,19:08:30,Pendiente
TX-005549,006-132339,Pedro Castillo,Retiro,1344.92,2026-02-24,18:02:42,Aprobada
TX-005550,004-931108,Sofia Rojas,Transferencia,7787.81,2026-06-07,06:23:27,Pendiente
TX-005551,002-822507,Elena Vargas,Transferencia,3805.06,2026-10-18,03:57:15,Observada
TX-005552,001-667400,Fernando Diaz,Transferencia,10379.96,2026-07-14,00:15:58,Aprobada
TX-005553,005-139993,Rosa Herrera,Retiro,4104.90,2026-08-08,00:08:35,Pendiente
TX-005554,005-394114,Diego Flores,Deposito,457.26,2026-06-06,20:59:39,Aprobada
TX-005555,006-968886,Elena Vargas,Transferencia,6215.42,2026-02-21,03:33:37,Observada
TX-005556,005-457019,Sofia Rojas,PagoServicio,8915.87,2026-03-27,14:38:11,Anulada
TX-005557,009-973558,Pedro Castillo,Transferencia,7311.80,2026-02-25,00:21:46,Anulada
TX-005558,005-181971,Lucia Vega,Retiro,9980.68,2026-09-13,12:18:28,Aprobada
TX-005559,005-750429,Pedro Castillo,PagoServicio,13949.39,2026-09-10,15:29:42,Observada
TX-005560,007-287843,Pedro Castillo,Retiro,10120.50,2026-09-01,13:00:09,Anulada
TX-005561,005-576199,Sofia Rojas,PagoServicio,9076.25,2026-12-08,00:49:55,Anulada
TX-005562,006-304735,Ana Torres,Transferencia,5867.28,2026-11-29,16:50:29,Pendiente
TX-005563,008-245735,Valeria Leon,PagoServicio,1860.71,2026-04-24,23:33:14,Observada
TX-005564,009-435721,Diego Flores,Transferencia,2029.91,2026-10-31,19:43:54,Observada
TX-005565,003-738320,Rosa Herrera,PagoServicio,14360.15,2026-02-02,22:24:54,Aprobada
TX-005566,007-505742,Maria Soto,PagoServicio,6536.44,2026-10-26,06:13:11,Rechazada
TX-005567,005-725752,Valeria Leon,Retiro,4058.32,2026-06-05,08:27:44,Anulada
TX-005568,007-606584,Camila Ruiz,Transferencia,1882.79,2026-05-24,12:42:51,Observada
TX-005569,003-979951,Jorge Medina,PagoServicio,12324.59,2026-04-25,16:53:01,Aprobada
TX-005570,003-165961,Elena Vargas,Deposito,12329.68,2026-07-13,02:36:57,Rechazada
TX-005571,004-190950,Fernando Diaz,Retiro,4841.12,2026-04-17,05:21:27,Rechazada
TX-005572,004-456728,Maria Soto,Deposito,12418.78,2026-06-01,13:39:27,Aprobada
TX-005573,001-646306,Pedro Castillo,Deposito,9007.05,2026-12-08,04:52:00,Aprobada
TX-005574,008-288484,Luis Ramos,Deposito,14337.29,2026-01-22,23:13:37,Pendiente
TX-005575,003-108655,Camila Ruiz,Deposito,13623.81,2026-12-15,09:31:22,Rechazada
TX-005576,006-308895,Rosa Herrera,Transferencia,2834.38,2026-02-16,05:24:44,Anulada
TX-005577,005-489511,Elena Vargas,PagoServicio,259.71,2026-08-26,22:01:41,Anulada
TX-005578,004-402152,Camila Ruiz,Retiro,3640.58,2026-02-19,06:33:51,Aprobada
TX-005579,001-733897,Luis Ramos,Retiro,13821.14,2026-08-13,17:25:46,Pendiente
TX-005580,005-880319,Carlos Perez,Transferencia,11894.53,2026-04-18,15:21:11,Aprobada
TX-005581,005-132473,Rosa Herrera,PagoServicio,7684.79,2026-04-14,00:12:30,Rechazada
TX-005582,008-975008,Jorge Medina,Retiro,10340.73,2026-04-28,23:01:58,Aprobada
TX-005583,003-201364,Elena Vargas,Transferencia,6411.99,2026-07-26,04:22:51,Rechazada
TX-005584,004-197233,Carlos Perez,PagoServicio,9344.41,2026-08-08,18:05:59,Anulada
TX-005585,002-626645,Luis Ramos,Transferencia,14402.11,2026-11-09,05:59:42,Anulada
TX-005586,007-257919,Miguel Castro,Deposito,2447.75,2026-06-08,14:33:46,Pendiente
TX-005587,008-644544,Rosa Herrera,PagoServicio,12163.42,2026-09-21,19:22:24,Pendiente
TX-005588,006-628413,Jorge Medina,PagoServicio,14586.33,2026-10-29,11:39:28,Pendiente
TX-005589,003-537268,Carlos Perez,Deposito,7539.01,2026-07-27,01:39:29,Rechazada
TX-005590,004-885368,Rosa Herrera,PagoServicio,12361.24,2026-02-27,21:39:16,Pendiente
TX-005591,005-409778,Fernando Diaz,Retiro,1932.64,2026-05-06,00:36:10,Rechazada
TX-005592,006-222426,Luis Ramos,PagoServicio,14550.26,2026-09-21,21:59:21,Anulada
TX-005593,003-680427,Ana Torres,Deposito,700.48,2026-04-07,21:46:10,Pendiente
TX-005594,006-483279,Carlos Perez,Retiro,7666.66,2026-07-03,04:48:54,Rechazada
TX-005595,001-374722,Jorge Medina,PagoServicio,7097.50,2026-05-28,10:58:32,Observada
TX-005596,001-658132,Maria Soto,PagoServicio,4495.43,2026-10-02,11:34:00,Anulada
TX-005597,008-182869,Fernando Diaz,Retiro,843.68,2026-07-03,13:18:20,Pendiente
TX-005598,004-175765,Camila Ruiz,Retiro,10754.57,2026-06-01,11:18:19,Anulada
TX-005599,006-733525,Carlos Perez,Transferencia,5577.55,2026-10-19,07:06:58,Rechazada
TX-005600,007-234631,Luis Ramos,Transferencia,7216.66,2026-04-25,18:34:44,Aprobada
TX-005601,005-928744,Lucia Vega,Retiro,66.85,2026-11-15,01:59:36,Aprobada
TX-005602,001-944386,Sofia Rojas,Transferencia,4167.67,2026-04-22,03:09:58,Pendiente
TX-005603,003-719583,Rosa Herrera,PagoServicio,13971.29,2026-05-17,21:47:30,Observada
TX-005604,005-384395,Elena Vargas,Retiro,3210.87,2026-08-20,03:17:08,Anulada
TX-005605,008-201381,Rosa Herrera,Transferencia,10256.04,2026-05-21,18:02:31,Rechazada
TX-005606,004-958456,Carlos Perez,Deposito,11784.51,2026-12-29,06:40:11,Observada
TX-005607,003-752446,Sofia Rojas,PagoServicio,437.07,2026-01-10,18:25:12,Aprobada
TX-005608,004-930287,Camila Ruiz,Deposito,3402.04,2026-04-28,02:26:38,Anulada
TX-005609,008-481992,Fernando Diaz,Deposito,12207.71,2026-10-06,10:22:33,Observada
TX-005610,002-869300,Valeria Leon,Transferencia,12569.66,2026-07-04,22:09:26,Anulada
TX-005611,007-156295,Fernando Diaz,Retiro,1742.90,2026-08-11,09:50:05,Anulada
TX-005612,003-623387,Diego Flores,Deposito,3268.08,2026-06-19,18:06:47,Rechazada
TX-005613,009-233760,Jorge Medina,Deposito,8754.74,2026-01-18,11:46:04,Rechazada
TX-005614,004-223233,Maria Soto,Retiro,2801.39,2026-12-05,05:47:01,Anulada
TX-005615,006-376864,Valeria Leon,Transferencia,13941.39,2026-06-20,11:30:53,Aprobada
TX-005616,005-572350,Carlos Perez,Transferencia,14708.60,2026-10-12,05:12:15,Anulada
TX-005617,004-936297,Sofia Rojas,PagoServicio,4651.71,2026-07-03,03:37:04,Observada
TX-005618,005-106687,Jorge Medina,Transferencia,3325.49,2026-05-30,12:25:19,Observada
TX-005619,006-521754,Ana Torres,Transferencia,10086.43,2026-06-24,11:36:01,Observada
TX-005620,003-269926,Miguel Castro,Retiro,1810.99,2026-03-12,06:54:22,Anulada
TX-005621,003-226796,Diego Flores,Retiro,12882.17,2026-07-15,12:27:01,Observada
TX-005622,009-273049,Jorge Medina,Deposito,11440.74,2026-02-21,21:49:56,Observada
TX-005623,005-842722,Rosa Herrera,Retiro,8984.46,2026-03-18,17:24:19,Aprobada
TX-005624,005-856990,Rosa Herrera,Deposito,9661.27,2026-11-22,15:38:25,Observada
TX-005625,003-794427,Rosa Herrera,Transferencia,13503.01,2026-06-05,16:32:04,Observada
TX-005626,001-386433,Valeria Leon,Deposito,14828.17,2026-02-06,16:48:38,Rechazada
TX-005627,004-364633,Camila Ruiz,Deposito,3091.70,2026-05-13,01:30:42,Anulada
TX-005628,005-706368,Elena Vargas,Transferencia,1695.85,2026-07-22,06:43:05,Pendiente
TX-005629,007-468557,Luis Ramos,Retiro,14503.40,2026-03-12,09:59:01,Aprobada
TX-005630,001-507684,Fernando Diaz,Retiro,7020.56,2026-09-22,22:39:06,Aprobada
TX-005631,008-893921,Fernando Diaz,Transferencia,4610.88,2026-10-03,20:40:29,Rechazada
TX-005632,007-364681,Camila Ruiz,Transferencia,1256.62,2026-06-09,12:39:04,Pendiente
TX-005633,006-478986,Fernando Diaz,Deposito,8595.02,2026-04-11,04:49:04,Rechazada
TX-005634,002-752911,Carlos Perez,PagoServicio,8611.39,2026-03-18,15:16:55,Aprobada
TX-005635,004-900128,Miguel Castro,PagoServicio,2909.38,2026-09-25,17:11:03,Observada
TX-005636,006-704190,Jorge Medina,Retiro,7338.03,2026-06-29,02:50:40,Observada
TX-005637,009-616288,Jorge Medina,PagoServicio,5497.95,2026-03-23,09:36:39,Pendiente
TX-005638,009-545797,Luis Ramos,Retiro,12503.40,2026-04-30,20:20:44,Aprobada
TX-005639,008-369314,Diego Flores,Transferencia,8776.51,2026-03-27,11:05:48,Anulada
TX-005640,001-674332,Camila Ruiz,Deposito,2695.55,2026-11-02,11:51:23,Observada
TX-005641,003-301314,Carlos Perez,Transferencia,10196.86,2026-07-10,07:12:37,Observada
TX-005642,002-480968,Miguel Castro,Transferencia,507.04,2026-01-30,03:00:44,Aprobada
TX-005643,004-739410,Luis Ramos,Deposito,4626.14,2026-01-01,02:04:29,Pendiente
TX-005644,005-292338,Fernando Diaz,Retiro,6196.35,2026-04-08,12:33:16,Observada
TX-005645,003-894968,Luis Ramos,Deposito,14892.41,2026-08-23,10:58:28,Aprobada
TX-005646,002-102658,Miguel Castro,PagoServicio,1467.76,2026-12-29,15:21:32,Observada
TX-005647,005-965618,Jorge Medina,Transferencia,4684.87,2026-09-02,05:13:07,Anulada
TX-005648,002-459270,Elena Vargas,PagoServicio,3370.33,2026-09-14,21:26:44,Aprobada
TX-005649,007-576252,Diego Flores,PagoServicio,6932.23,2026-03-31,18:37:38,Observada
TX-005650,008-290324,Ana Torres,PagoServicio,1781.39,2026-11-08,01:31:15,Rechazada
TX-005651,004-580320,Maria Soto,PagoServicio,4590.23,2026-09-19,23:58:37,Rechazada
TX-005652,001-481506,Valeria Leon,PagoServicio,8518.53,2026-06-20,10:12:28,Rechazada
TX-005653,005-480708,Diego Flores,PagoServicio,1562.34,2026-11-24,20:58:54,Pendiente
TX-005654,006-815154,Jorge Medina,Retiro,2362.77,2026-12-07,09:02:50,Observada
TX-005655,008-107458,Luis Ramos,Transferencia,10222.54,2026-04-30,17:08:23,Anulada
TX-005656,002-974026,Jorge Medina,PagoServicio,3091.97,2026-11-10,22:35:46,Rechazada
TX-005657,007-104825,Miguel Castro,PagoServicio,7624.57,2026-06-07,18:59:56,Anulada
TX-005658,009-821273,Valeria Leon,PagoServicio,11317.33,2026-01-14,13:36:10,Anulada
TX-005659,006-806268,Diego Flores,PagoServicio,3014.99,2026-05-15,16:07:13,Anulada
TX-005660,007-602109,Miguel Castro,Deposito,12440.87,2026-09-28,15:12:57,Rechazada
TX-005661,007-387107,Lucia Vega,PagoServicio,775.39,2026-05-29,14:49:30,Rechazada
TX-005662,003-613804,Sofia Rojas,PagoServicio,9871.22,2026-12-10,16:59:30,Pendiente
TX-005663,007-947747,Miguel Castro,Deposito,11032.92,2026-07-21,06:22:15,Observada
TX-005664,007-503713,Diego Flores,Deposito,12290.78,2026-09-03,20:06:39,Pendiente
TX-005665,008-880750,Luis Ramos,Deposito,5310.21,2026-09-02,00:42:46,Rechazada
TX-005666,005-995136,Jorge Medina,Deposito,12954.38,2026-09-09,13:41:44,Aprobada
TX-005667,003-365486,Ana Torres,Deposito,3627.65,2026-07-12,07:10:44,Rechazada
TX-005668,001-686319,Fernando Diaz,Deposito,10191.60,2026-10-18,12:12:42,Anulada
TX-005669,007-430113,Elena Vargas,Retiro,9628.82,2026-04-11,11:14:33,Pendiente
TX-005670,001-348537,Jorge Medina,Deposito,4202.07,2026-12-03,16:05:23,Aprobada
TX-005671,008-650478,Ana Torres,Deposito,3451.29,2026-03-25,20:26:50,Rechazada
TX-005672,009-489937,Elena Vargas,PagoServicio,8709.38,2026-03-14,10:34:57,Anulada
TX-005673,002-359705,Sofia Rojas,PagoServicio,4551.13,2026-10-15,12:24:10,Anulada
TX-005674,001-830466,Elena Vargas,Deposito,12173.22,2026-01-12,07:56:09,Observada
TX-005675,004-580874,Carlos Perez,Transferencia,14514.18,2026-12-07,00:00:18,Pendiente
TX-005676,002-468834,Ana Torres,PagoServicio,3284.17,2026-11-11,21:11:01,Pendiente
TX-005677,001-429489,Luis Ramos,Transferencia,12034.46,2026-12-08,13:31:47,Rechazada
TX-005678,007-478498,Valeria Leon,Retiro,13041.55,2026-06-25,12:31:54,Anulada
TX-005679,007-315980,Carlos Perez,Deposito,13868.63,2026-07-01,11:21:24,Pendiente
TX-005680,007-379422,Fernando Diaz,PagoServicio,12957.90,2026-10-17,13:11:16,Aprobada
TX-005681,004-329020,Miguel Castro,Retiro,13552.40,2026-03-18,08:07:40,Anulada
TX-005682,008-377302,Luis Ramos,Deposito,8923.58,2026-10-31,21:59:02,Aprobada
TX-005683,005-957904,Miguel Castro,Transferencia,810.05,2026-02-04,11:33:48,Aprobada
TX-005684,003-758804,Jorge Medina,PagoServicio,683.36,2026-11-09,07:37:53,Anulada
TX-005685,002-815193,Miguel Castro,Deposito,1733.62,2026-04-27,03:09:31,Anulada
TX-005686,005-720651,Elena Vargas,PagoServicio,7141.89,2026-09-04,03:53:15,Observada
TX-005687,004-643549,Carlos Perez,Retiro,12947.00,2026-01-09,10:31:08,Observada
TX-005688,002-376389,Lucia Vega,Retiro,13342.80,2026-06-23,16:05:12,Pendiente
TX-005689,005-840100,Jorge Medina,Retiro,12826.64,2026-01-09,21:41:38,Pendiente
TX-005690,003-529805,Ana Torres,Retiro,11410.29,2026-01-12,06:14:14,Observada
TX-005691,009-593219,Pedro Castillo,PagoServicio,11345.70,2026-01-24,11:33:07,Observada
TX-005692,002-767427,Miguel Castro,Transferencia,14122.18,2026-08-21,21:44:30,Rechazada
TX-005693,004-853694,Sofia Rojas,Transferencia,12941.80,2026-08-10,08:38:54,Aprobada
TX-005694,003-296716,Jorge Medina,PagoServicio,3810.77,2026-08-21,07:49:48,Anulada
TX-005695,009-412051,Camila Ruiz,Transferencia,10501.24,2026-03-22,10:19:30,Rechazada
TX-005696,008-531201,Elena Vargas,PagoServicio,144.63,2026-12-22,23:57:00,Anulada
TX-005697,001-613046,Diego Flores,Transferencia,11379.83,2026-09-01,21:05:26,Observada
TX-005698,006-224891,Elena Vargas,Transferencia,12281.86,2026-04-14,19:40:43,Aprobada
TX-005699,008-137552,Jorge Medina,Retiro,11422.66,2026-09-22,08:52:00,Pendiente
TX-005700,008-656697,Fernando Diaz,Deposito,7689.23,2026-03-18,05:26:26,Aprobada
TX-005701,004-366658,Valeria Leon,Deposito,6941.98,2026-06-18,02:32:34,Pendiente
TX-005702,005-823622,Camila Ruiz,Transferencia,13020.97,2026-12-07,20:12:22,Pendiente
TX-005703,003-602486,Maria Soto,Transferencia,9218.94,2026-03-15,10:55:59,Aprobada
TX-005704,008-680996,Miguel Castro,Retiro,11879.99,2026-11-02,04:53:11,Observada
TX-005705,005-357639,Fernando Diaz,Transferencia,6426.06,2026-10-17,00:30:03,Anulada
TX-005706,006-882355,Diego Flores,Deposito,14223.00,2026-04-14,18:01:47,Aprobada
TX-005707,009-689266,Camila Ruiz,Deposito,14947.77,2026-08-17,05:02:58,Rechazada
TX-005708,001-309613,Maria Soto,Transferencia,6922.90,2026-12-11,15:46:15,Pendiente
TX-005709,007-105325,Miguel Castro,Deposito,2326.18,2026-08-29,12:25:22,Anulada
TX-005710,001-230230,Fernando Diaz,Deposito,2392.72,2026-11-20,15:53:52,Aprobada
TX-005711,003-736539,Diego Flores,PagoServicio,5722.65,2026-03-27,00:42:50,Aprobada
TX-005712,003-357831,Pedro Castillo,PagoServicio,5295.84,2026-01-02,05:59:06,Rechazada
TX-005713,001-561548,Diego Flores,Transferencia,12050.66,2026-04-17,20:50:58,Aprobada
TX-005714,003-815776,Jorge Medina,Retiro,13866.63,2026-01-11,00:03:48,Aprobada
TX-005715,003-758459,Diego Flores,Deposito,3232.88,2026-08-05,20:54:33,Pendiente
TX-005716,001-123059,Lucia Vega,Retiro,3015.16,2026-09-15,23:44:10,Anulada
TX-005717,003-833775,Ana Torres,PagoServicio,13999.87,2026-02-19,01:20:33,Aprobada
TX-005718,005-654010,Miguel Castro,Transferencia,11728.61,2026-01-13,15:13:35,Anulada
TX-005719,004-158631,Elena Vargas,Deposito,4466.85,2026-04-22,19:16:56,Observada
TX-005720,004-641280,Pedro Castillo,PagoServicio,11349.74,2026-07-08,12:22:53,Anulada
TX-005721,008-314510,Diego Flores,Retiro,4070.72,2026-10-06,08:02:08,Pendiente
TX-005722,006-348200,Valeria Leon,Transferencia,5627.47,2026-02-02,20:57:18,Anulada
TX-005723,003-609628,Maria Soto,Retiro,11472.68,2026-12-05,00:09:17,Rechazada
TX-005724,007-387821,Miguel Castro,Retiro,8807.35,2026-12-04,03:01:49,Aprobada
TX-005725,009-459971,Maria Soto,Deposito,5483.29,2026-07-01,09:06:32,Observada
TX-005726,009-921498,Valeria Leon,Transferencia,5054.79,2026-05-12,10:33:43,Anulada
TX-005727,001-355515,Ana Torres,Transferencia,8632.06,2026-10-10,16:48:25,Anulada
TX-005728,006-986011,Lucia Vega,Deposito,11128.70,2026-06-26,02:45:52,Observada
TX-005729,002-808005,Rosa Herrera,Deposito,233.25,2026-10-03,04:41:58,Pendiente
TX-005730,009-681337,Lucia Vega,Transferencia,13272.78,2026-11-25,06:49:47,Pendiente
TX-005731,001-635215,Diego Flores,Retiro,9819.56,2026-04-22,21:21:01,Observada
TX-005732,005-143066,Carlos Perez,Deposito,411.17,2026-12-29,06:06:26,Observada
TX-005733,006-463509,Rosa Herrera,Deposito,9024.00,2026-11-07,15:49:33,Rechazada
TX-005734,006-448799,Valeria Leon,Transferencia,12883.46,2026-07-17,04:56:31,Rechazada
TX-005735,003-568332,Jorge Medina,Deposito,4507.38,2026-10-26,02:54:55,Observada
TX-005736,008-617115,Lucia Vega,Deposito,8620.61,2026-03-11,20:58:22,Pendiente
TX-005737,005-842433,Luis Ramos,Retiro,3260.21,2026-06-23,17:51:33,Rechazada
TX-005738,005-872444,Diego Flores,Retiro,7243.09,2026-07-02,12:07:54,Anulada
TX-005739,001-117853,Jorge Medina,Transferencia,10663.32,2026-12-06,11:48:58,Pendiente
TX-005740,006-728983,Lucia Vega,Deposito,8542.17,2026-10-14,07:18:36,Observada
TX-005741,008-378031,Elena Vargas,Transferencia,6551.29,2026-02-21,11:39:32,Rechazada
TX-005742,006-926374,Sofia Rojas,PagoServicio,1770.02,2026-05-09,02:49:02,Pendiente
